peakset,file,m/z,rt,intensity
2211,2,357.105905596,419.658996582,778239.5
2212,0,333.085747821,484.00201416,315657.25
2212,1,333.085905132,483.618988037,332924.09375
2212,2,333.085716609,484.334014893,305572.8125
2213,0,306.129705941,281.432006836,492631.5
2213,1,306.129718881,283.929992676,486655.5
2213,2,306.129663881,277.608001709,224588.21875
2214,0,205.093253595,553.526977539,3945683.75
2214,1,205.093213249,554.434020996,3979318.5
2214,2,205.093249601,553.267028809,5023708.0
2215,0,369.163284597,409.089996338,1334427.75
2215,1,369.163562454,411.279998779,1257181.75
2215,2,369.163432606,414.710998535,1692680.75
2216,0,144.042284494,467.234008789,7991423.5
2216,1,144.04226171,466.731994629,7393385.0
2216,2,144.042289534,467.691986084,7616099.5
2217,0,501.703878003,1371.25,166491.875
2217,1,501.703969139,1371.18994141,219846.6875
2217,2,501.70392891,1369.29003906,214509.609375
2218,0,290.119385421,481.308013916,255219.578125
2218,1,290.119250348,482.382995605,279313.75
2218,2,290.119171758,477.930999756,260540.421875
2219,0,120.057519586,80.8212966919,77523.3203125
2219,1,120.057548361,73.244102478,70712.390625
2219,2,120.057511666,79.6512985229,97191.8125
2220,0,199.16521065,194.220001221,178807.359375
2220,2,199.165197494,192.770004272,166267.90625
2221,0,235.161161798,529.820983887,44345628.0
2221,1,235.161091249,532.041015625,39972968.0
2221,2,235.161154818,532.096984863,50002500.0
2222,1,144.042284658,382.308013916,1664397.0
2222,2,144.042251137,367.574005127,1465831.5
2223,0,363.119636942,302.479003906,314687.71875
2223,1,363.119548596,301.009002686,360608.5
2223,2,363.119739113,290.589996338,314967.375
2224,0,192.087203515,727.567016602,336363.875
2224,1,192.087197296,731.966003418,344868.71875
2224,2,192.087267398,730.106018066,256319.421875
2225,0,406.095535131,659.99597168,66372.4453125
2225,2,406.095977388,656.856018066,144345.625
2226,0,258.194174513,250.774993896,2603378.25
2226,1,258.194181613,250.79699707,2385982.0
2226,2,258.194098997,249.641998291,1246312.125
2227,0,649.890424988,270.932006836,422927.875
2227,1,649.890323679,274.67199707,440625.5625
2227,2,649.890304097,267.096984863,537758.375
2228,1,150.593096687,1072.67004395,67811.7265625
2228,2,150.593139286,1069.31994629,75533.265625
2229,0,234.16188763,244.410003662,521569.0
2229,1,234.161950852,247.074996948,354852.25
2229,2,234.161900158,245.585998535,315717.90625
2230,0,237.136264218,407.855010986,595214.625
2230,1,237.136332988,410.042999268,535586.3125
2230,2,237.136414177,413.476013184,527045.625
2231,0,339.874768711,1255.06994629,31349.8398438
2231,1,339.874662911,1259.54003906,23738.6972656
2231,2,339.874765352,1258.42004395,40472.4804688
2232,0,427.287849071,248.292007446,177361.21875
2232,2,427.287916984,250.886001587,175931.359375
2233,0,286.214225001,1363.55004883,2596783.5
2233,1,286.21423145,1366.18005371,2424571.5
2233,2,286.214212101,1364.23999023,2523870.75
2234,0,131.957376687,111.238998413,50126.0742188
2234,2,131.957399692,101.707000732,57925.2460938
2235,0,208.109925774,254.871002197,339067.0
2235,2,208.109902277,253.552001953,203253.390625
2236,0,117.067550499,876.140991211,59897.3320312
2236,1,117.06755218,877.473022461,68091.0078125
2236,2,117.067557869,879.138977051,80662.9296875
2237,0,193.073732685,407.855010986,2406632.5
2237,1,193.073854286,410.042999268,2210867.0
2237,2,193.073891207,413.476013184,1938652.25
2238,0,111.112874965,133.794998169,69270.46875
2238,2,111.112873458,127.625,55898.4414062
2239,0,226.120370801,295.710998535,2428154.0
2239,1,226.120396594,294.429992676,1629141.375
2239,2,226.120356557,288.101989746,812104.25
2240,0,218.162937399,846.385986328,174601.390625
2240,1,218.16292513,843.429992676,184924.65625
2240,2,218.162942279,844.03302002,207924.484375
2241,0,216.119031984,407.855010986,802718.8125
2241,2,216.119128092,413.476013184,1248277.5
2242,0,126.031727508,467.234008789,2580205.25
2242,1,126.031695419,466.731994629,2459297.25
2242,2,126.031729427,467.691986084,2733453.25
2243,1,413.736619821,66.4688034058,86120.7890625
2243,2,413.736496767,68.1523971558,132110.59375
2244,1,196.090348369,671.385986328,178806.265625
2244,2,196.090470418,671.940979004,148707.71875
2245,0,457.150237025,1367.5,107187.5625
2245,2,457.150281408,1374.33996582,129169.257812
2246,0,278.188102785,241.75100708,199823.203125
2246,1,278.188137403,241.753997803,206305.015625
2246,2,278.18810652,241.867996216,142666.53125
2247,0,130.039731161,482.765991211,798034.8125
2247,1,130.039722002,482.382995605,857003.4375
2247,2,130.039706543,484.334014893,861153.1875
2248,0,78.9824153471,1405.75,102150.46875
2248,1,78.9824181266,1415.06994629,114088.953125
2248,2,78.9824174814,1405.33996582,130128.71875
2249,0,290.111165941,646.271972656,1183984.5
2249,1,290.111197179,643.79699707,1158524.75
2249,2,290.111171613,645.484008789,1629105.25
2250,0,227.025149753,520.976013184,577167.1875
2250,1,227.02513127,523.335021973,612499.0
2250,2,227.025253824,517.224975586,1086895.5
2251,0,161.068786007,560.986999512,2438345.75
2251,1,161.068750468,563.539001465,2128828.0
2251,2,161.068793043,559.515991211,2423503.0
2252,0,330.146993674,257.727996826,174571.703125
2252,1,330.146870231,258.804992676,150022.125
2252,2,330.146834326,260.138000488,80187.0546875
2253,0,505.201751771,659.99597168,322702.96875
2253,1,505.201731323,660.085998535,322003.46875
2253,2,505.201704888,661.989013672,444927.9375
2254,0,195.867754739,1330.39001465,80301.0390625
2254,1,195.86776715,1330.9699707,94548.765625
2254,2,195.867771949,1324.42004395,84706.1953125
2255,0,336.103077026,628.815979004,2542599.0
2255,1,336.103150314,631.327026367,2685194.0
2255,2,336.103087196,629.270996094,1979605.75
2256,1,112.052403493,619.984008789,120193.289062
2256,2,112.052389747,619.213989258,191475.046875
2257,0,185.068839072,559.742004395,439655.59375
2257,1,185.068837578,558.338012695,398845.6875
2257,2,185.068850214,557.030029297,468255.34375
2258,0,540.267005234,263.084991455,2285148.75
2258,1,540.266993888,264.152008057,2418998.0
2258,2,540.267076967,261.567993164,1824119.625
2259,0,304.157539252,701.581970215,67354.953125
2259,1,304.157648426,700.840026855,62239.7382812
2259,2,304.157983125,700.166015625,57718.5546875
2260,1,320.184848604,18.0279006958,86119.171875
2260,2,320.184827458,16.0590000153,72421.0078125
2261,0,155.043263944,510.903015137,678712.8125
2261,1,155.043231084,513.255981445,863828.5625
2261,2,155.043321313,510.87600708,548667.6875
2262,0,177.078967742,366.930999756,1985426.25
2262,2,177.078936632,362.489990234,3628350.75
2263,0,258.085077485,482.765991211,35572432.0
2263,1,258.085106823,484.855010986,35434028.0
2263,2,258.085048733,484.334014893,24879722.0
2264,1,242.090223612,382.308013916,578881.5625
2264,2,242.090210965,370.053985596,582121.1875
2265,1,180.08982174,418.930999756,500546.59375
2265,2,180.08985848,419.658996582,568930.0
2266,0,286.131473776,407.855010986,2666124.75
2266,1,286.131580675,410.042999268,2522717.75
2266,2,286.131572059,413.476013184,3762115.5
2267,0,129.090203774,642.551025391,13754282.0
2267,1,129.090234645,646.276000977,15370420.0
2267,2,129.090230865,645.484008789,12407980.0
2268,0,277.822324713,1377.59997559,42513.1523438
2268,1,277.822344129,1373.7800293,51959.5234375
2268,2,277.822251455,1378.31994629,98058.390625
2269,0,261.848360967,23.0615997314,42850.7851562
2269,1,261.848414101,25.6462001801,59528.46875
2269,2,261.848394242,17.6959991455,50544.875
2270,0,207.627133035,553.526977539,316420.65625
2270,1,207.627131043,555.677001953,323222.375
2270,2,207.627125404,558.273010254,410496.21875
2271,0,380.071921621,640.067993164,680003.875
2271,1,380.072111571,642.556030273,646891.5625
2271,2,380.072050501,639.262023926,522282.40625
2272,0,438.121131764,205.735992432,1498160.75
2272,1,438.121013045,204.309005737,1903500.875
2272,2,438.121062468,206.611999512,3216058.0
2273,0,290.115361932,212.020004272,380884.28125
2273,1,290.115110892,211.757995605,320977.9375
2273,2,290.115291679,212.845001221,319197.53125
2274,0,413.189863294,365.688995361,604464.0625
2274,2,413.189812403,362.489990234,368910.53125
2275,1,248.048624632,461.74798584,257088.5
2275,2,248.048746507,463.82800293,435567.59375
2276,0,203.127046606,846.385986328,88167.9765625
2276,1,203.127050574,845.969970703,100235.460938
2276,2,203.127029727,848.054992676,98942.453125
2277,0,358.221515487,297.136993408,963327.375
2277,1,358.22151709,295.67199707,1021180.6875
2277,2,358.221446711,285.25201416,858536.25
2278,0,398.314432136,631.310974121,1214180.125
2278,1,398.314438083,631.327026367,1318613.25
2278,2,398.31451242,636.780029297,1413438.75
2279,0,374.125295421,626.051025391,2537424.5
2279,1,374.125376739,622.570983887,2466536.0
2279,2,374.125504269,621.771972656,3132855.5
2280,1,369.245869815,837.04699707,74614.34375
2280,2,369.245829679,837.70501709,101097.460938
2281,1,311.157873751,453.065002441,1183763.375
2281,2,311.157859591,453.561004639,851328.625
2282,1,442.265325178,261.294006348,220636.515625
2282,2,442.265235877,257.647003174,195478.484375
2283,0,129.079007245,617.354980469,2535633.75
2283,1,129.07901837,618.744995117,2706099.25
2283,2,129.079055684,619.213989258,3214231.25
2284,0,312.133481283,291.983001709,145877.703125
2284,2,312.133696395,282.765014648,155510.3125
2285,0,379.195015886,735.166015625,189942.828125
2285,1,379.195052407,737.218017578,166873.078125
2285,2,379.195044108,736.460998535,235067.359375
2286,0,384.191173799,205.735992432,2525852.25
2286,1,384.191069606,205.544006348,1773672.875
2286,2,384.191068192,205.37600708,1670474.75
2287,0,377.135258554,295.710998535,694648.0
2287,1,377.135318663,295.67199707,683032.3125
2287,2,377.135140171,284.007995605,568256.625
2288,0,150.07924259,410.32598877,209733.796875
2288,2,150.079313927,414.710998535,248751.453125
2289,0,179.079291796,667.614013672,3931121.5
2289,1,179.079276432,670.145996094,3968681.0
2289,2,179.079266179,666.945983887,4537012.5
2290,1,225.120177352,617.507019043,177331.375
2290,2,225.119853379,616.736999512,206544.4375
2291,0,131.130942667,850.281005859,79944.0234375
2291,2,131.130884884,853.314025879,106468.484375
2292,0,217.858645046,111.238998413,78754.625
2292,2,217.858657893,115.886001587,145789.84375
2293,0,369.126024598,872.335021973,331865.28125
2293,1,369.12621897,870.760009766,226504.140625
2293,2,369.126110619,871.291015625,454995.25
2294,0,365.204787236,409.089996338,584084.5
2294,1,365.205229866,410.042999268,595187.125
2294,2,365.205072926,413.476013184,515245.28125
2295,0,82.041811261,614.625,254594.765625
2295,1,82.0418213868,612.377990723,269459.25
2295,2,82.0418884921,612.989013672,309621.3125
2296,0,355.150107419,249.533996582,2497595.25
2296,1,355.150182679,249.554992676,2404102.5
2296,2,355.150107024,248.401000977,1005048.125
2297,0,210.166042854,277.70199585,638771.125
2297,1,210.166007326,280.018005371,572434.375
2297,2,210.166149022,274.937011719,276109.6875
2298,0,908.808873551,705.377990723,52988.1132812
2298,2,908.810148633,705.343017578,70564.1796875
2299,0,172.108702331,823.104003906,123813.179688
2299,1,172.108705501,823.79498291,123646.25
2299,2,172.108635604,825.710998535,180859.0625
2300,0,420.166199241,1354.52001953,216611.78125
2300,1,420.166184388,1347.94995117,211974.0
2300,2,420.166160369,1347.7800293,219899.171875
2301,0,331.126515662,552.286987305,272274.46875
2301,1,331.12671423,555.677001953,206644.109375
2301,2,331.126616956,549.494018555,273210.9375
2302,0,363.176078447,222.13999939,168154.84375
2302,2,363.176142029,216.557006836,208187.421875
2303,0,181.110520296,470.942993164,949767.125
2303,1,181.110642622,463.020996094,778712.25
2303,2,181.110505639,452.324005127,416836.15625
2304,0,276.087478657,137.81300354,96297.890625
2304,1,276.08749076,132.595993042,111701.578125
2304,2,276.087507975,127.625,117058.5
2305,1,435.232921151,623.814025879,455000.09375
2305,2,435.232934743,621.771972656,582102.1875
2306,1,440.167216029,308.00100708,37293.1601562
2306,2,440.167170371,302.890991211,109181.953125
2307,0,343.22065872,287.882995605,536570.0
2307,1,343.220628319,287.847991943,551648.375
2307,2,343.220601658,280.095001221,407331.4375
2308,0,210.089170028,258.973999023,380013.78125
2308,1,210.089226908,261.294006348,308509.3125
2308,2,210.08919789,257.647003174,247099.609375
2309,0,238.154138067,1378.84997559,50060.1367188
2309,2,238.154195048,1380.82995605,38691.8671875
2310,0,134.094223533,295.710998535,275637.96875
2310,1,134.094269836,308.00100708,665007.1875
2310,2,134.094284114,306.986999512,880383.4375
2311,0,240.147268743,500.483001709,3014307.0
2311,1,240.147241472,509.25201416,2396657.5
2311,2,240.147298229,501.928985596,3890669.75
2312,0,359.173009533,235.044006348,387238.40625
2312,1,359.173086842,237.88999939,379171.0
2312,2,359.173117221,236.216003418,338749.875
2313,0,175.063368792,334.186004639,219079.828125
2313,2,175.063340799,336.17300415,348692.09375
2314,0,174.125532916,355.669006348,105200.734375
2314,1,174.125539356,358.483001709,90667.8203125
2314,2,174.125529504,354.367004395,107616.609375
2315,0,177.063725925,559.742004395,452437.4375
2315,1,177.063679435,560.82598877,412292.9375
2315,2,177.063734778,557.030029297,513351.5
2316,0,248.05470893,648.791015625,331497.21875
2316,1,248.054657788,648.794006348,398450.875
2316,2,248.054684087,649.237976074,416688.1875
2317,0,269.087970509,440.889007568,340646.90625
2317,1,269.089069755,455.54699707,1472720.875
2317,2,269.088976512,436.063995361,310338.03125
2318,0,264.136058012,248.292007446,558663.9375
2318,1,264.13607412,249.554992676,528771.75
2318,2,264.136031938,249.641998291,427201.0625
2319,0,341.132220942,543.520996094,1362104.75
2319,1,341.131970571,544.473999023,1218179.875
2319,2,341.132370278,542.03302002,1370322.0
2320,0,142.110702729,562.307983398,158470.78125
2320,2,142.110658054,563.257995605,218482.71875
2321,0,217.125675471,626.051025391,770366.3125
2321,1,217.125696354,626.302001953,572636.8125
2321,2,217.125691967,626.781005859,773964.375
2322,0,131.130918426,790.197998047,100907.609375
2322,2,131.130809254,788.431030273,155601.96875
2323,0,258.157794223,264.330993652,537934.5
2323,1,258.157883788,268.256011963,458572.09375
2323,2,258.157786026,260.138000488,360240.6875
2324,0,323.838393933,1367.5,2482460.5
2324,1,323.83841415,1371.18994141,2519078.25
2324,2,323.838405023,1369.29003906,2611442.0
2325,0,161.084034106,315.727996826,2643893.0
2325,1,161.084037327,310.5,2236944.25
2325,2,161.084032054,309.475006104,2988016.5
2326,0,186.029434628,454.625,269876.96875
2326,1,186.029384248,451.785003662,263089.46875
2326,2,186.029371258,454.799987793,427179.21875
2327,0,393.251498702,204.50100708,713549.25
2327,1,393.251409209,205.544006348,501497.8125
2327,2,393.251443635,205.37600708,494238.625
2328,0,273.090374408,435.829986572,353502.96875
2328,1,273.090377664,439.302001953,295841.0625
2328,2,273.090325666,437.303985596,302604.5625
2329,1,292.174472313,1320.51000977,119983.289062
2329,2,292.174509163,1324.42004395,222397.03125
2330,0,275.82418485,1329.13000488,1123448.75
2330,1,275.824181828,1328.45996094,1299032.0
2330,2,275.8241943,1331.05004883,1789094.875
2331,0,258.15204479,1068.69995117,42056.1914062
2331,1,258.15208822,1063.43994141,45164.5117188
2331,2,258.152043224,1070.59997559,62961.5
2332,0,505.179843827,567.288024902,1200896.375
2332,1,505.179688662,568.616027832,1172616.75
2332,2,505.180012185,567.052978516,1312280.25
2333,0,335.089562331,622.317016602,190610.78125
2333,1,335.089494052,622.570983887,177794.234375
2333,2,335.089266444,620.45300293,201666.3125
2334,0,292.081897429,469.707000732,195753.265625
2334,1,292.081854245,466.731994629,192781.109375
2334,2,292.081912018,467.691986084,345409.03125
2335,0,149.066990264,420.519989014,828522.0625
2335,1,149.067005428,422.890014648,679338.1875
2335,2,149.067065197,424.789001465,626188.875
2336,0,395.215895965,217.007003784,185878.46875
2336,1,395.215945417,214.246002197,244053.3125
2336,2,395.215756325,216.557006836,563645.625
2337,0,190.106543245,985.606994629,76998.109375
2337,1,190.106565034,982.994995117,71957.5
2337,2,190.1065526,986.646972656,87517.7890625
2338,0,242.055676,257.727996826,168899.0625
2338,1,242.055657422,261.294006348,207248.59375
2338,2,242.055482305,258.893005371,121690.140625
2339,0,173.124526581,378.541992188,530879.5
2339,1,173.124518894,388.881988525,549539.1875
2339,2,173.124539078,392.744995117,688213.75
2340,0,220.142234576,807.422973633,96415.8046875
2340,1,220.142250256,806.645019531,110802.242188
2340,2,220.142265463,807.666015625,128888.078125
2341,0,393.177979882,803.440002441,44362.7226562
2341,2,393.177749083,792.255004883,29359.5253906
2342,1,71.037140812,906.166992188,160645.421875
2342,2,71.0371473869,910.12298584,202204.390625
2343,0,198.093238214,695.288024902,419233.625
2343,1,198.093192918,697.085021973,544107.3125
2343,2,198.093251157,694.973022461,406314.78125
