peakset,peakset_prob,file,m/z,rt,intensity,trans,trans_prob,precursor mass,members
16356,0.032,0,281.832147711,1433.61999512,90900.625,M+Na,1.0000,259.85025,2
16384,0.032,1,256.960182468,1390.18994141,78481.90625,M+H,1.0000,256.96018,2
16398,0.03,2,150.10452798,277.608001709,200596.609375,M+H,1.0000,150.10453,2
16412,0.03,0,245.072063365,398.57699585,3422306.5,M+H,1.0000,245.07206,2
16413,0.03,1,194.079007008,436.819000244,397977.78125,M+H,1.0000,194.07901,3
16416,0.03,0,276.136117857,209.54800415,683584.8125,M+H,1.0000,276.13612,2
16419,0.03,2,272.119389884,897.205993652,121542.726562,M+H,1.0000,272.11939,2
16419,0.03,1,272.119354223,891.924987793,96591.9453125,M+H,1.0000,272.11935,2
16422,0.03,1,195.053231824,417.690002441,1628968.375,M+H,1.0000,195.05323,2
16424,0.03,0,177.078895152,287.882995605,605006.5625,M+H,1.0000,177.07890,2
16424,0.03,1,177.078918427,287.847991943,713751.75,M+H,1.0000,177.07892,2
16440,0.03,0,272.1193327,897.023986816,96341.078125,M+H,1.0000,272.11933,2
16447,0.03,1,129.078968312,540.706970215,669119.5625,M+H,1.0000,129.07897,2
16449,0.03,2,166.099394117,306.986999512,247771.3125,M+H,1.0000,166.09939,2
16449,0.03,1,166.09937579,290.335998535,633095.375,M+H,1.0000,166.09938,2
16454,0.03,0,276.136117857,209.54800415,683584.8125,M+H,1.0000,276.13612,2
16456,0.03,0,251.079376028,490.364990234,598112.5625,M+H,1.0000,251.07938,2
16458,0.03,0,430.24265622,299.618011475,334792.375,M+H,1.0000,430.24266,2
16468,0.03,0,195.053130971,406.430999756,966916.125,M+H,1.0000,195.05313,2
16471,0.03,1,116.047359511,412.733001709,2629330.25,M+H,0.5390,115.04008,2
16474,0.03,1,289.146643893,889.331970215,62598.9335938,M+NH4,0.6020,272.11935,2
16474,0.03,2,289.146475444,895.851989746,82477.0859375,M+NH4,0.9990,272.11939,2
16476,0.03,0,289.146584811,895.661010742,73586.765625,M+NH4,0.9990,272.11933,2
16482,0.03,2,430.242760558,288.101989746,285021.9375,M+H,1.0000,430.24276,2
16484,0.03,2,299.077106501,350.485992432,1214943.5,M+H,1.0000,299.07711,2
16487,0.03,0,432.251665488,250.774993896,189497.171875,M+H,1.0000,432.25167,2
16489,0.03,0,271.077201197,379.781005859,404662.59375,M+H,1.0000,271.07720,2
16489,0.03,1,271.077124092,388.881988525,400051.90625,M+H,1.0000,271.07712,2
16497,0.028,2,194.105690177,345.179992676,536734.5625,M+NH4,1.0000,177.07894,3
16497,0.028,1,194.105634154,341.520996094,512402.59375,M+NH4,1.0000,177.07897,3
16506,0.028,1,218.09425706,260.04901123,336282.03125,M+H,1.0000,218.09426,3
16522,0.028,1,104.946451222,1364.92004395,387560.40625,M+H,1.0000,104.94645,2
16532,0.028,0,334.937523002,1373.80004883,124020.273438,M+H,1.0000,334.93752,2
16536,0.028,1,324.105572166,670.145996094,14474023.0,M+H,1.0000,324.10557,2
16543,0.028,0,218.094209441,254.871002197,373286.40625,M+H,1.0000,218.09421,3
16559,0.028,2,196.121239682,428.506988525,283427.3125,M+H,1.0000,196.12124,2
16563,0.028,1,177.078969096,340.233001709,1680614.25,M+H,1.0000,177.07897,3
16563,0.028,2,177.078944425,341.138000488,1610216.0,M+H,1.0000,177.07894,3
16567,0.028,2,379.20838457,223.119003296,1465412.75,M+H,1.0000,379.20838,2
16567,0.028,0,379.208375367,209.54800415,1371018.875,M+H,1.0000,379.20838,2
16567,0.028,1,379.208259319,223.442993164,1154812.625,M+H,1.0000,379.20826,2
16574,0.028,1,122.040176511,400.783996582,299727.8125,M+H,1.0000,122.04018,2
16606,0.026,2,244.088138492,414.710998535,350719.8125,M+DMSO+H,0.5020,166.07427,2
16611,0.026,1,198.10819371,410.042999268,1083529.5,M+H,1.0000,198.10819,2
16619,0.026,1,244.088085064,410.042999268,481041.28125,M+DMSO+H,1.0000,166.07429,2
16628,0.026,1,170.105501596,278.774993896,486099.84375,M+H,1.0000,170.10550,3
16634,0.026,1,127.099701054,294.429992676,567221.875,M+H,1.0000,127.09970,2
16636,0.026,1,166.074290478,411.279998779,696008.0,M+H,1.0000,166.07429,2
16646,0.026,0,156.072822427,622.317016602,7317130.0,M+H,1.0000,156.07282,2
16646,0.026,1,156.072835175,621.223999023,7628992.5,M+H,1.0000,156.07284,2
16647,0.026,2,180.045545469,444.856994629,1072808.0,M+H,1.0000,180.04555,2
16651,0.026,0,135.03205975,368.17098999,189403.265625,M+H,1.0000,135.03206,3
16657,0.026,2,136.052478001,413.476013184,1640944.5,M+H,1.0000,136.05248,3
16657,0.026,1,136.052452496,400.783996582,2283444.0,M+H,1.0000,136.05245,2
16662,0.026,0,259.850253713,1426.85998535,156497.828125,M+H,1.0000,259.85025,2
16666,0.026,0,273.084740829,539.755004883,41120784.0,M+H,1.0000,273.08474,2
16673,0.026,1,201.147684205,811.947021484,244688.765625,M+H,1.0000,201.14768,2
16677,0.026,2,180.045545469,444.856994629,1072808.0,M+H,1.0000,180.04555,2
16688,0.026,1,324.105670029,640.070983887,1867903.875,M+H,1.0000,324.10567,2
16699,0.024,0,262.035343153,418.037994385,310361.28125,M+K,1.0000,224.07965,2
16699,0.024,1,262.035519774,422.890014648,388328.84375,M+K,1.0000,224.07971,2
16700,0.024,0,173.068848594,547.239013672,898151.75,M+H,1.0000,173.06885,2
16703,0.024,1,201.147684205,811.947021484,244688.765625,M+H,1.0000,201.14768,2
16705,0.024,0,210.161959652,256.117004395,459094.09375,M+H,1.0000,210.16196,2
16707,0.024,2,72.057510279,453.561004639,410931.5625,M+H,1.0000,72.05751,2
16709,0.024,0,136.052462401,370.654998779,1317323.375,M+H,1.0000,136.05246,2
16714,0.024,2,389.870065373,1371.82995605,36764.2070312,M+Na,1.0000,367.88812,3
16723,0.024,2,144.042251137,367.574005127,1465831.5,M+H,1.0000,144.04225,2
16729,0.024,2,225.111267536,378.187011719,3852049.5,M+H,1.0000,225.11127,2
16736,0.024,1,389.87009999,1372.52001953,32830.4296875,M+Na,1.0000,367.88803,2
16741,0.024,2,262.035605743,415.946014404,373740.09375,M+K,1.0000,224.07974,2
16742,0.024,2,224.079740524,415.946014404,795326.25,M+H,1.0000,224.07974,2
16751,0.024,0,177.078975158,344.381011963,1346195.875,M+H,1.0000,177.07898,2
16751,0.024,2,177.078928302,329.790008545,1643792.25,M+H,1.0000,177.07893,2
16753,0.024,2,331.103357614,462.592987061,2868721.0,M+K,0.9990,293.14724,2
16753,0.024,1,331.103237057,461.74798584,1602659.0,M+K,0.8030,293.14719,2
16753,0.024,0,331.103305123,462.109008789,1729951.0,M+K,0.8630,293.14727,2
16757,0.024,1,173.06881439,549.435974121,749702.875,M+H,1.0000,173.06881,2
16758,0.024,1,331.103230691,466.731994629,1836718.5,M+K,1.0000,293.14721,2
16759,0.024,2,110.036776832,355.609985352,1513044.5,M+H,1.0000,110.03678,2
16761,0.024,2,185.068801628,363.727996826,1031957.375,M+ACN+H,0.5960,144.04225,2
16766,0.024,1,293.147214697,472.091003418,80856728.0,M+H,1.0000,293.14721,2
16769,0.024,0,136.052452159,359.399993896,616333.6875,M+H,1.0000,136.05245,2
16774,0.024,1,149.084092647,388.881988525,529799.875,M+H,1.0000,149.08409,2
16775,0.024,1,185.068815396,388.881988525,1303062.125,M+ACN+H,1.0000,144.04228,2
16791,0.024,1,293.14719141,455.54699707,44646760.0,M+H,1.0000,293.14719,2
16791,0.024,0,293.147272377,459.597991943,45728004.0,M+H,1.0000,293.14727,2
16791,0.024,2,293.147243219,471.399993896,70659992.0,M+H,1.0000,293.14724,2
16792,0.024,1,224.079711507,420.17098999,1188309.375,M+H,1.0000,224.07971,2
16792,0.024,0,224.0796493,418.037994385,984876.9375,M+H,1.0000,224.07965,2
16805,0.024,1,210.16193177,254.705993652,379170.0625,M+H,1.0000,210.16193,3
16809,0.024,1,210.16193177,254.705993652,379170.0625,M+H,1.0000,210.16193,3
16810,0.024,0,194.105646253,344.381011963,433753.0625,M+NH4,1.0000,177.07898,2
16810,0.024,2,194.105641948,329.790008545,657114.8125,M+NH4,1.0000,177.07893,2
16812,0.024,0,210.161959652,256.117004395,459094.09375,M+H,1.0000,210.16196,2
16817,0.024,0,246.100026568,409.089996338,411348.03125,M+ACN+H,1.0000,205.07374,6
16817,0.024,1,246.10030907,388.881988525,292393.375,M+ACN+H,1.0000,205.07383,4
16835,0.022,2,166.0742736,414.710998535,872392.4375,M+H,1.0000,166.07427,2
16849,0.022,0,432.251665488,250.774993896,189497.171875,M+H,1.0000,432.25167,2
16849,0.022,1,432.251196859,235.080993652,1090690.75,M+H,1.0000,432.25120,2
16850,0.022,2,181.110287189,362.489990234,743651.875,M+CH3OH+H,0.5690,149.08406,2
16856,0.022,0,177.078965437,395.725006104,799582.1875,M+H,0.6910,176.07172,3
16856,0.022,2,177.079012189,419.658996582,1494457.125,M+H,0.4120,176.07172,3
16857,0.022,0,152.027920828,485.239990234,644142.8125,M+Na,1.0000,130.04596,2
16858,0.022,1,165.079016804,374.131011963,833915.5,M+H,1.0000,165.07902,2
16858,0.022,2,165.078993631,362.489990234,1095182.125,M+H,1.0000,165.07899,2
16859,0.022,0,181.07394675,377.302001953,822334.4375,M+H,1.0000,181.07395,2
16868,0.022,1,177.078968798,388.881988525,1938682.125,M+H,0.6240,176.07174,6
16876,0.022,2,173.068860463,419.658996582,1867267.375,M+H,1.0000,173.06886,2
16876,0.022,0,173.068817329,438.406005859,3022813.5,M+H,1.0000,173.06882,2
16878,0.022,1,256.960203948,1380.04003906,122197.296875,M+H,1.0000,256.96020,2
16884,0.022,0,261.848323183,99.3115997314,41671.1328125,M+H,1.0000,261.84832,2
16885,0.022,1,181.110343872,358.483001709,394255.21875,M+CH3OH+H,1.0000,149.08408,2
16887,0.022,2,152.027850173,480.404998779,210339.21875,M+Na,1.0000,130.04594,2
16887,0.022,1,152.027943597,484.855010986,548873.625,M+Na,1.0000,130.04597,3
16889,0.022,0,218.105578101,393.234985352,171862.859375,M+ACN+H,0.5970,176.07172,3
16890,0.022,1,218.105522949,387.640014648,528127.6875,M+ACN+H,0.4600,176.07174,6
16898,0.022,1,256.960182468,1390.18994141,78481.90625,M+H,1.0000,256.96018,2
16898,0.022,0,256.960208086,1385.17004395,115836.796875,M+H,1.0000,256.96021,2
16903,0.022,0,177.895667507,1314.90002441,226922.359375,M+H,1.0000,177.89567,2
16907,0.022,0,205.073743597,413.032989502,1718630.0,M+H,1.0000,205.07374,6
16907,0.022,1,205.073825607,388.881988525,590483.1875,M+H,1.0000,205.07383,4
16907,0.022,2,205.073917171,415.946014404,1652074.625,M+H,1.0000,205.07392,5
16909,0.022,1,194.105666406,387.640014648,608878.8125,M+NH4,0.4910,176.07174,6
16909,0.022,1,194.105624924,390.12298584,519832.96875,M+NH4,0.4340,176.07174,6
16916,0.022,1,222.100447829,388.881988525,156756.0,M+NH4,0.7440,205.07383,4
16916,0.022,2,222.100426304,414.710998535,759644.3125,M+NH4,0.7380,205.07392,5
16916,0.022,0,222.100297492,416.79800415,494482.375,M+NH4,0.7050,205.07374,6
16925,0.022,1,237.100039774,388.881988525,574554.0625,M+CH3OH+H,1.0000,205.07383,4
16925,0.022,0,237.099851752,413.032989502,750770.0625,M+CH3OH+H,0.7290,205.07374,6
16925,0.022,2,237.100120845,414.710998535,862031.3125,M+CH3OH+H,0.8780,205.07392,5
16926,0.022,1,478.216064827,469.384002686,471460.8125,M+H,1.0000,478.21606,2
16933,0.022,0,194.105592847,394.479003906,411078.21875,M+NH4,0.8780,176.07172,3
16933,0.022,2,194.105629884,414.710998535,1468517.625,M+NH4,1.0000,176.07172,3
16954,0.02,1,104.946451222,1364.92004395,387560.40625,M+H,1.0000,104.94645,2
16962,0.02,0,138.104446227,290.37298584,161440.265625,M+H,1.0000,138.10445,2
16966,0.02,2,111.92392432,1349.04003906,209036.875,M+H,1.0000,111.92392,2
16974,0.02,2,316.107755367,1397.5300293,125136.296875,M+H,1.0000,316.10776,2
16975,0.02,0,161.084040914,370.654998779,5129281.5,M+H,1.0000,161.08404,2
16975,0.02,1,161.08404635,382.308013916,4555390.0,M+H,1.0000,161.08405,2
16976,0.02,0,382.218659538,229.710006714,247057.65625,M+NH4,0.9990,365.19232,2
16979,0.02,2,202.08416655,397.82800293,292918.15625,M+H,1.0000,202.08417,2
16979,0.02,0,202.084111579,381.023010254,463765.34375,M+H,1.0000,202.08411,2
16980,0.02,0,187.06683112,379.781005859,86163.2734375,M+DMSO+H,1.0000,109.05279,4
16980,0.02,2,187.066778089,393.984008789,109379.78125,M+DMSO+H,1.0000,109.05280,2
16983,0.02,1,130.045972975,484.855010986,13368466.0,M+H,1.0000,130.04597,3
16983,0.02,2,130.045942067,484.334014893,10822885.0,M+H,1.0000,130.04594,2
16997,0.02,2,382.219051941,229.643005371,227365.953125,M+NH4,0.9990,365.19237,2
16999,0.02,0,234.071440667,628.815979004,643609.75,M+CH3OH+H,1.0000,202.04526,2
16999,0.02,1,234.071504608,628.831970215,643018.25,M+CH3OH+H,1.0000,202.04529,2
17002,0.02,2,334.21409343,237.809997559,222037.53125,M+H,1.0000,334.21409,2
17003,0.02,2,180.045545469,444.856994629,1072808.0,M+H,1.0000,180.04555,2
17005,0.02,1,280.135045494,502.852996826,9655567.0,M+H,1.0000,280.13505,2
17005,0.02,2,280.134997241,500.632995605,8390311.0,M+H,1.0000,280.13500,2
17010,0.02,1,275.824200772,1427.16003418,385779.21875,M+H,1.0000,275.82420,2
17013,0.02,1,122.048009315,382.308013916,2221271.0,M+H,1.0000,122.04801,3
17014,0.02,2,234.071442139,628.026000977,460319.8125,M+CH3OH+H,1.0000,202.04530,2
17029,0.02,2,109.052802385,396.588012695,12487154.0,M+H,1.0000,109.05280,2
17029,0.02,1,109.052802047,380.70098877,6677502.0,M+H,1.0000,109.05280,2
17029,0.02,0,109.052790457,385.067993164,6807544.0,M+H,1.0000,109.05279,4
17032,0.02,0,236.141113222,260.221008301,286607.6875,M+H,1.0000,236.14111,2
17033,0.02,1,144.042284658,382.308013916,1664397.0,M+H,1.0000,144.04228,2
17034,0.02,0,120.057520193,351.937011719,585208.0625,M+H,1.0000,120.05752,3
17034,0.02,2,120.05751484,360.92401123,800783.75,M+H,1.0000,120.05751,2
17050,0.02,2,202.045299241,628.026000977,8996911.0,M+H,1.0000,202.04530,2
17056,0.02,0,130.045960094,485.239990234,13215777.0,M+H,1.0000,130.04596,2
17058,0.02,1,187.066793136,388.881988525,114323.960938,M+DMSO+H,0.9670,109.05280,3
17065,0.02,1,120.057535944,337.740997314,810878.6875,M+H,1.0000,120.05754,2
17066,0.02,1,179.094595939,374.131011963,6474839.5,M+H,1.0000,179.09460,2
17076,0.02,1,196.121190961,365.069000244,824956.4375,M+NH4,0.9980,179.09460,2
17083,0.02,0,276.136117857,209.54800415,683584.8125,M+H,1.0000,276.13612,2
17085,0.02,0,202.045261984,626.051025391,12795225.0,M+H,1.0000,202.04526,2
17085,0.02,1,202.04529367,626.302001953,11211720.0,M+H,1.0000,202.04529,2
17089,0.02,0,432.251665488,250.774993896,189497.171875,M+H,1.0000,432.25167,2
17089,0.02,1,432.251196859,235.080993652,1090690.75,M+H,1.0000,432.25120,2
17091,0.02,0,236.141153749,241.75100708,217055.71875,M+H,1.0000,236.14115,2
17093,0.02,0,221.105102029,287.882995605,3876743.25,M+H,1.0000,221.10510,3
17096,0.02,0,154.062964114,387.897003174,1530861.625,M+H,1.0000,154.06296,3
17097,0.02,2,299.077105596,368.813995361,2418432.0,M+H,1.0000,299.07711,2
17098,0.02,2,386.172813661,270.834991455,1316680.125,M+H,1.0000,386.17281,2
17103,0.018,0,195.089622403,295.710998535,322716.96875,M+H,1.0000,195.08962,2
17106,0.018,0,298.177993696,247.052001953,180892.9375,M+IsoProp+H,0.9990,238.12040,2
17110,0.018,0,238.120395776,239.110992432,404948.9375,M+H,1.0000,238.12040,2
17112,0.018,1,298.17793162,249.554992676,162007.3125,M+IsoProp+H,0.7640,238.12054,2
17118,0.018,0,185.068814914,311.977996826,945188.75,M+H,1.0000,185.06881,2
17120,0.018,0,152.950444618,1339.26000977,71968.796875,M+ACN+H,1.0000,111.92392,2
17120,0.018,2,152.950464287,1350.29003906,63240.4101562,M+ACN+H,1.0000,111.92392,2
17141,0.018,2,152.950440793,1329.80004883,93906.1484375,M+ACN+H,1.0000,111.92391,2
17142,0.018,2,143.094660952,392.744995117,2298749.25,M+H,1.0000,142.08738,2
17149,0.018,2,136.088836216,282.765014648,132672.828125,M+H,1.0000,136.08884,2
17150,0.018,0,520.275270416,299.618011475,148340.703125,M+H,1.0000,520.27527,2
17155,0.018,1,223.024715708,313.187011719,108092.53125,M+K,1.0000,185.06882,2
17157,0.018,1,143.094643861,398.299987793,1079292.5,M+H,1.0000,142.08737,2
17163,0.018,0,212.10477151,274.851013184,894545.375,M+H,1.0000,212.10477,3
17165,0.018,2,121.089117975,270.834991455,390814.75,M+H,1.0000,121.08912,2
17165,0.018,1,121.089151001,261.294006348,425024.9375,M+H,1.0000,121.08915,2
17174,0.018,0,223.024638665,311.977996826,70069.28125,M+K,1.0000,185.06881,2
17180,0.018,1,398.252947193,294.429992676,373363.90625,M+H,1.0000,398.25295,2
17181,0.018,0,323.148164225,378.541992188,1417695.25,M+H,1.0000,323.14816,2
17182,0.018,0,220.084759633,484.00201416,589268.75,M+H,1.0000,220.08476,2
17182,0.018,1,220.08481772,483.618988037,621396.875,M+H,1.0000,220.08482,2
17188,0.018,0,365.192323407,225.863998413,691369.25,M+H,1.0000,365.19232,2
17193,0.018,1,117.067495218,593.57800293,493363.8125,M+H,1.0000,117.06750,2
17206,0.018,2,179.094574916,360.92401123,8558631.0,M+H,1.0000,179.09457,2
17206,0.018,0,179.094582448,355.669006348,7808192.5,M+H,1.0000,179.09458,3
17206,0.018,1,179.094584223,355.628997803,7731258.5,M+H,1.0000,179.09458,2
17207,0.018,2,275.824196566,1438.22998047,590238.125,M+H,1.0000,275.82420,2
17213,0.018,2,112.052399142,311.963012695,164713.953125,M+H,1.0000,112.05240,2
17218,0.018,2,157.07393441,387.412994385,3515065.5,M+H,1.0000,157.07393,2
17230,0.018,1,192.07870031,375.37298584,306440.84375,M+H,1.0000,192.07870,2
17232,0.018,2,365.192374886,225.602996826,787178.1875,M+H,1.0000,365.19237,2
17232,0.018,0,365.192440436,213.255996704,922084.9375,M+H,1.0000,365.19244,2
17247,0.018,0,424.184566273,299.618011475,1165968.5,M+H,1.0000,424.18457,2
17250,0.018,1,157.073928425,374.131011963,2846125.5,M+H,1.0000,157.07393,2
17268,0.018,0,294.150868777,448.381011963,5322027.0,M+H,1.0000,294.15087,2
17272,0.018,2,196.121165287,360.92401123,1500450.25,M+NH4,0.4230,179.09457,2
17272,0.018,1,196.12117952,362.582000732,836496.375,M+NH4,0.9980,179.09458,2
17272,0.018,0,196.121179932,359.399993896,1026995.0,M+NH4,1.0000,179.09458,3
17273,0.018,1,238.120538095,244.416000366,403652.78125,M+H,1.0000,238.12054,2
17276,0.018,2,197.105140992,441.023010254,1482970.0,M+H,1.0000,197.10514,2
17281,0.018,1,193.879036685,1367.43005371,264063.1875,M+H,1.0000,193.87904,3
17287,0.016,2,232.034825463,437.303985596,412836.40625,M+K,1.0000,194.07889,2
17296,0.016,1,293.147214697,472.091003418,80856728.0,M+H,1.0000,293.14721,2
17296,0.016,0,293.147272377,459.597991943,45728004.0,M+H,1.0000,293.14727,2
17296,0.016,2,293.147243219,471.399993896,70659992.0,M+H,1.0000,293.14724,2
17301,0.016,1,232.034878329,438.059997559,187105.625,M+K,1.0000,194.07901,3
17301,0.016,0,232.034787139,434.589996338,250785.21875,M+K,1.0000,194.07899,2
17309,0.016,0,192.136189016,359.399993896,3256610.5,M+H,1.0000,192.13619,2
17316,0.016,0,273.084740829,539.755004883,41120784.0,M+H,1.0000,273.08474,2
17336,0.016,2,331.103357614,462.592987061,2868721.0,M+K,0.9990,293.14724,2
17336,0.016,1,331.103230691,466.731994629,1836718.5,M+K,1.0000,293.14721,2
17336,0.016,0,331.103305123,462.109008789,1729951.0,M+K,0.8630,293.14727,2
17337,0.016,1,231.110645037,248.315002441,251607.421875,M+H,1.0000,231.11065,2
17355,0.016,0,217.095047066,443.407012939,236626.96875,M+ACN+H,0.5380,176.06849,2
17356,0.016,2,146.036713953,362.489990234,423186.09375,M+H,1.0000,146.03671,3
17361,0.016,0,194.130662055,286.411987305,246429.921875,M+H,1.0000,194.13066,2
17374,0.016,0,145.110269879,365.688995361,9458361.0,M+H,1.0000,145.11027,2
17378,0.016,1,193.073874621,388.881988525,2418013.5,M+H,1.0000,193.07387,3
17378,0.016,0,193.073791655,395.725006104,1048379.8125,M+H,1.0000,193.07379,2
17386,0.016,0,193.073875089,378.541992188,2941392.25,M+H,1.0000,193.07388,4
17395,0.016,1,109.052797133,391.363006592,7326145.0,M+H,1.0000,109.05280,3
17402,0.016,0,111.923920753,1336.73999023,282289.0625,M+H,1.0000,111.92392,2
17402,0.016,2,111.92392432,1349.04003906,209036.875,M+H,1.0000,111.92392,2
17404,0.016,0,155.094660526,295.710998535,672155.1875,M+H,1.0000,155.09466,2
17406,0.016,1,185.068816712,310.5,1211702.75,M+H,1.0000,185.06882,2
17422,0.016,0,273.084740829,539.755004883,41120784.0,M+H,1.0000,273.08474,2
17434,0.016,2,299.077105596,368.813995361,2418432.0,M+H,1.0000,299.07711,2
17436,0.016,2,111.923914074,1334.97998047,278361.6875,M+H,1.0000,111.92391,2
17437,0.016,2,196.121194988,338.657989502,1073540.375,M+NH4,1.0000,179.09458,2
17442,0.016,0,194.078994033,437.165008545,406881.8125,M+H,1.0000,194.07899,2
17442,0.016,1,194.079007008,436.819000244,397977.78125,M+H,1.0000,194.07901,3
17443,0.014,0,130.045960094,485.239990234,13215777.0,M+H,1.0000,130.04596,2
17443,0.014,2,130.045942067,484.334014893,10822885.0,M+H,1.0000,130.04594,2
17450,0.014,1,232.121092069,277.529998779,681816.3125,M+H,1.0000,232.12109,2
17455,0.014,0,251.079376028,490.364990234,598112.5625,M+H,1.0000,251.07938,2
17457,0.014,1,286.116301122,558.338012695,2010165.0,M+H,1.0000,286.11630,2
17458,0.014,0,434.119176239,314.477996826,1689264.125,M+H,1.0000,434.11918,2
17464,0.014,1,193.879036685,1367.43005371,264063.1875,M+H,1.0000,193.87904,3
17465,0.014,2,206.069341021,415.946014404,333808.0,M+ACN+H,0.9990,165.04271,2
17469,0.014,0,120.057520193,351.937011719,585208.0625,M+H,1.0000,120.05752,3
17469,0.014,1,120.057535944,337.740997314,810878.6875,M+H,1.0000,120.05754,2
17476,0.014,2,209.162678604,338.657989502,1127347.875,M+NH4,1.0000,192.13617,2
17478,0.014,2,204.119110332,285.25201416,72333.9609375,M+H,1.0000,204.11911,2
17481,0.014,0,114.051047073,433.348999023,203974.890625,M+H,1.0000,114.05105,3
17483,0.014,1,318.14260899,559.580993652,484004.125,M+CH3OH+H,0.9990,286.11630,2
17485,0.014,2,242.126575826,392.744995117,954607.8125,M+H,1.0000,242.12658,2
17490,0.014,1,152.027943597,484.855010986,548873.625,M+Na,1.0000,130.04597,3
17493,0.014,2,124.088814355,314.45098877,92354.671875,M+H,1.0000,124.08881,2
17502,0.014,0,318.142668689,559.742004395,591742.4375,M+CH3OH+H,1.0000,286.11636,3
17502,0.014,2,318.142703234,558.273010254,586655.0,M+CH3OH+H,1.0000,286.11636,3
17505,0.014,2,192.136168958,338.657989502,5069216.0,M+H,1.0000,192.13617,2
17509,0.014,0,204.136110277,70.3245010376,42902.6640625,M+H,1.0000,204.13611,2
17520,0.014,0,192.136194957,337.928009033,2142569.0,M+H,1.0000,192.13619,2
17520,0.014,2,192.136168958,338.657989502,5069216.0,M+H,1.0000,192.13617,2
17530,0.014,2,196.121239682,428.506988525,283427.3125,M+H,1.0000,196.12124,2
17540,0.014,0,95.0371027915,373.216003418,2102185.5,M+H,1.0000,95.03710,3
17542,0.014,1,293.14719141,455.54699707,44646760.0,M+H,1.0000,293.14719,2
17546,0.014,2,94.0418802958,400.312988281,339010.15625,M+H,1.0000,94.04188,2
17551,0.014,0,136.052452159,359.399993896,616333.6875,M+H,1.0000,136.05245,2
17553,0.014,1,256.960182468,1390.18994141,78481.90625,M+H,1.0000,256.96018,2
17558,0.014,1,158.055327441,504.097991943,336953.21875,M+Na,1.0000,136.07349,2
17559,0.014,1,256.960203948,1380.04003906,122197.296875,M+H,1.0000,256.96020,2
17559,0.014,0,256.960208086,1385.17004395,115836.796875,M+H,1.0000,256.96021,2
17561,0.014,1,331.103237057,461.74798584,1602659.0,M+K,0.8030,293.14719,2
17574,0.014,1,215.999581109,1368.68005371,40115.4414062,M+H,1.0000,215.99958,2
17575,0.014,0,135.032063268,379.781005859,157712.484375,M+H,1.0000,135.03206,2
17590,0.014,1,201.147684205,811.947021484,244688.765625,M+H,1.0000,201.14768,2
17593,0.014,0,152.027920828,485.239990234,644142.8125,M+Na,1.0000,130.04596,2
17593,0.014,2,152.027850173,480.404998779,210339.21875,M+Na,1.0000,130.04594,2
17594,0.014,0,177.078895152,287.882995605,605006.5625,M+H,1.0000,177.07890,2
17599,0.014,2,192.078708641,414.710998535,1741956.75,M+H,1.0000,192.07871,2
17606,0.014,2,158.055149974,504.414001465,304817.0625,M+Na,0.9990,136.07352,3
17618,0.014,0,206.06916218,418.037994385,456815.875,M+ACN+H,1.0000,165.04262,2
17631,0.014,0,209.162667048,337.928009033,467078.15625,M+NH4,1.0000,192.13619,2
17631,0.014,2,209.162668424,323.511993408,1134656.75,M+NH4,1.0000,192.13617,2
17641,0.014,0,192.0785901,409.089996338,1121050.25,M+H,1.0000,192.07859,2
17656,0.014,2,181.110332383,484.334014893,1007359.125,M+H,1.0000,181.11033,2
17658,0.014,2,574.33272974,282.765014648,129819.492188,M+H,1.0000,574.33273,2
17660,0.014,2,418.21047626,229.643005371,163286.421875,M+2ACN+H,0.9960,336.15727,2
17660,0.014,0,418.210346242,233.800994873,198315.78125,M+2ACN+H,0.8170,336.15736,3
17663,0.014,1,131.094645964,390.12298584,3854673.0,M+H,1.0000,131.09465,2
17674,0.014,0,286.116364475,557.252990723,2223136.75,M+H,1.0000,286.11636,3
17674,0.014,2,286.116360661,554.508972168,1948247.75,M+H,1.0000,286.11636,3
17679,0.012,0,136.052462401,370.654998779,1317323.375,M+H,1.0000,136.05246,2
17687,0.012,1,455.274307144,294.429992676,364780.40625,M+H,1.0000,455.27431,2
17690,0.012,1,247.105435885,438.059997559,572151.3125,M+H,1.0000,247.10544,2
17697,0.012,2,175.084461257,507.161010742,7826604.5,M+H,1.0000,175.08446,2
17703,0.012,1,340.182708696,295.67199707,740060.5625,M+H,1.0000,340.18271,2
17706,0.012,2,367.888123603,1373.08996582,261727.625,M+H,1.0000,367.88812,3
17708,0.012,0,211.02468834,437.165008545,284244.03125,M+K,0.9990,173.06882,2
17708,0.012,1,211.024725036,451.785003662,423041.78125,M+K,0.8440,173.06883,5
17709,0.012,1,163.056132562,466.731994629,504531.28125,M+H,1.0000,163.05613,2
17710,0.012,0,297.806224292,1354.52001953,415234.90625,M+Na,1.0000,275.82419,3
17712,0.012,2,173.06882205,447.335998535,2804154.25,M+H,1.0000,173.06882,2
17712,0.012,0,173.068857378,454.625,3381751.75,M+H,1.0000,173.06886,3
17728,0.012,1,193.879036685,1367.43005371,264063.1875,M+H,1.0000,193.87904,3
17739,0.012,0,145.110269879,365.688995361,9458361.0,M+H,1.0000,145.11027,2
17742,0.012,0,211.024738193,453.384002686,345878.40625,M+K,0.8840,173.06886,3
17743,0.012,2,178.074146074,413.476013184,294839.71875,M+H,1.0000,178.07415,2
